Emotion,left_eye d,left_eye a,right_eye d,right_eye a,nose d,nose a,mouth_left d,mouth_left a,mouth_right d,mouth_right a
0,11.088733020503291,-129.14398641457103,11.034491379306978,-43.531199285614186,4.600000000000001,-90.0,14.427751037497146,133.87669728592456,13.753544997563354,49.12759170251172
0,10.807404868885037,-128.9909940425055,11.73882447266335,-45.69027719786507,2.2803508501982757,-142.12501634890182,13.805795884337854,141.4698199851732,14.75127113166862,40.60129464500447
0,13.440238093129155,-126.52885536698516,14.00142849854971,-44.421274434392245,4.903060268852506,-78.23171106797936,15.698407562552324,134.48383577023517,16.298466185503468,60.60394714505675
0,11.928118040998758,-124.75591255354136,12.979984591670362,-56.30993247402022,1.811077027627484,-83.65980825409011,16.972919607421698,134.0451587461278,15.148597294799277,42.324573343970854
0,14.543727170158274,-121.5042667192042,16.183942659315125,-50.01311375503581,2.12602916254693,48.814074834290416,18.3172050269685,121.60750224624891,9.323089616645332,54.605204155012956
0,9.915644204992432,-131.72951207681646,10.560303025955266,-52.69605172201657,0.7211102550927982,-146.30993247402037,11.476933388322859,138.5322945838909,12.740486646906389,42.45519562018692
0,13.792751719653335,-119.5387822595581,15.370100845472681,-57.757532160876686,1.2806248474865702,128.6598082540901,16.53602128687551,122.15229514128235,12.93213052826177,50.64824737373527
0,11.371895180663596,-124.24903300681196,12.740486646906389,-47.544804379813094,0.565685424949236,-135.0,12.121056059601408,127.62623363866976,11.113955191559846,59.74356283647073
0,11.428035701729323,-122.85572195043298,10.217631819555843,-40.236358309273825,1.0000000000000013,-36.86989764584406,12.60158720161869,144.03948280335513,12.214745187681975,50.31454566994474
0,11.387712676389409,-120.61860540890939,13.441726079637244,-46.80873932249207,1.1313708498984771,-135.0,15.042606157179014,125.80334410837112,10.280077820717116,52.90716270295846
0,11.936498649101418,-121.2930389959202,12.061509026651681,-49.707852244372226,2.5059928172283326,-118.61045966596521,12.028299963003915,132.97863505964398,14.989329538041387,58.642914775990064
0,11.907980517283356,-119.14807184571306,12.976902558006667,-61.46001481204003,1.2649110640673507,-18.43494882292196,13.44618905117729,120.37912601136834,11.806777714516354,63.86899945506143
0,13.207573584879245,-122.0053832080835,13.763720427268202,-54.46232220802562,0.1999999999999993,-90.0,13.23782459469833,116.95217893122896,11.901260437449473,65.15761089454482
0,14.0356688476182,-122.78428086586914,12.876334882255897,-43.11181199325908,2.2803508501982757,105.25511870305782,11.933147112141038,129.5596679689945,11.207140580897518,55.17551084304321
0,13.159027319676786,-133.1523897340054,11.72006825918689,-64.74683660542613,2.0396078054371136,11.309932474020176,12.006664815842907,119.98163936884934,12.343419299367577,49.60009566626328
0,13.293607486307092,-135.0,14.153444810363306,-47.29061004263852,0.7211102550927982,-33.690067525979636,10.720074626605918,126.6561084159669,12.880993750483697,64.23067237566129
0,12.593649193144934,-122.6805547433634,14.035668847618199,-49.04448557418112,1.0000000000000013,-143.13010235415592,12.165525060596439,136.33221985386967,15.211837495845135,61.750264505025726
0,15.784802817900516,-112.34064795999414,14.92514656544451,-57.5876933816488,1.0770329614269003,158.19859051364827,19.74740489279541,123.8510103035582,14.427751037497146,46.12330271407542
0,9.682974749528164,-128.29016319224309,13.159027319676786,-46.8476102659946,2.5612496949731405,-141.3401917459099,11.6,133.60281897270363,12.536347155371853,56.05641298024819
0,12.650691680694775,-129.2256740973367,12.650691680694775,-50.77432590266328,6.529931086925804,-62.650124219930134,17.18254928699464,129.8055710922652,14.589036979869507,56.74563342528795
0,11.610340218959996,-132.2072976342867,10.049875621120892,-58.84069549165563,1.2649110640673507,18.43494882292196,11.60172400981854,125.88213724620422,11.04536101718726,42.06432655357882
0,10.742439201596628,-114.17910714668918,13.206059215375344,-54.86580694308437,1.4142135623730936,171.86989764584405,13.87083270751976,132.6626941408762,12.720062892926277,53.31027716752419
0,11.636150566231086,-114.36245301531218,11.072488428533129,-73.20162821869471,1.0000000000000013,-143.13010235415592,13.689411966918081,115.06746343806049,12.47397290361014,48.90049374238189
0,12.08801058900926,-128.95590783775893,12.76401190848708,-54.56668598971442,1.4560219778561019,-15.945395900922817,12.88875478857442,131.855042535302,12.92749008895385,55.08059798754233
0,14.962620091414472,-127.94215335011891,14.583552379307315,-47.77916686407208,1.1313708498984771,-45.0,14.49413674559475,140.5993393365206,17.25340546095176,55.38885781546961
0,11.73882447266335,-135.69027719786507,13.423859355639868,-65.34410125591837,2.8284271247461907,98.13010235415594,10.324727599312245,121.5347919051883,12.30447073221762,45.65854317756361
0,15.388307249337076,-117.89727103094764,14.422205101855958,-70.5599651718238,2.9999999999999996,53.13010235415595,13.87083270751976,137.33730585912383,18.809572031282368,54.958070598460985
0,12.206555615733702,-124.99202019855868,13.0,-67.38013505195957,1.0,180.0,15.264337522473747,121.60750224624891,14.212670403551895,39.28940686250036
0,12.876334882255897,-133.1118119932591,12.976902558006667,-61.46001481204003,2.408318915758458,-85.23635830927383,14.818906842274165,121.75948008481278,14.710540438746635,46.101706115206376
0,13.62350909274112,-130.2363583092738,13.243866504914642,-51.74557964748282,3.4058772731852787,-86.63353933657021,15.185519418182574,130.19204603696954,16.21110730332756,51.00900595749453
0,12.244182292011175,-128.36748538486154,12.382245353731285,-58.87752980320802,2.668332812825269,-102.99461679191651,12.701181047445942,116.16156644201925,13.591173606425604,57.01147838636545
0,11.759251676871282,-131.5526131481348,12.979984591670362,-56.30993247402022,1.4422205101855956,123.69006752597984,10.376897416858277,117.55281157671782,11.094142598686929,56.023455963743146
0,13.862178760930766,-136.1691393279074,12.496399481450648,-50.19442890773481,1.886796226411322,-57.99461679191653,10.322790320451151,125.5376777919744,14.23938200906205,60.5545712700744
0,13.184839779079606,-112.28558764683278,11.35957745693034,-63.8860873697093,2.154065922853802,21.801409486351833,15.64736399525492,125.11201118442222,11.244554237496478,51.499346279654574
0,12.061509026651681,-130.29214775562778,11.094142598686929,-56.023455963743146,1.6970562748477132,-45.0,14.05275773647294,114.37646861667477,9.202173656261873,47.64254529406473
0,13.01383878799795,-133.75463573323165,12.006664815842907,-60.01836063115067,0.3999999999999986,-90.0,14.413882197381803,119.05460409907714,12.560254774486067,37.234833981574674
0,12.553883861180172,-120.65066795705286,13.160547101089682,-36.34745820888527,1.3416407864998738,63.434948822921946,12.649110640673515,145.30484646876604,11.636150566231086,61.232350661156204
0,12.457929201917947,-132.3974377975002,11.322543883774529,-54.34467190209968,3.5777087639996634,-63.43494882292198,17.532826355154494,122.42106476250694,11.764352935882195,35.3112134396332
0,10.807404868885037,-128.9909940425055,11.063453348751462,-49.39870535499553,1.0000000000000013,143.13010235415592,10.890362712049587,135.7440592028887,11.882760622010359,46.363927531602926
0,12.191800523302536,-131.0090869015702,10.983624174196784,-56.88865803962798,0.1999999999999993,-90.0,12.650691680694775,129.2256740973367,13.32066064427737,41.34777721969367
0,12.280065146407,-127.05652818940958,11.738824472663353,-66.92958775017534,0.4472135954999563,153.43494882292202,10.440306508910549,143.56914187983764,18.335757415498275,50.754565331102185
0,11.59655121145938,-135.0,13.10267148332736,-58.736268305622566,1.811077027627484,96.34019174590989,10.764757312638311,125.16643603579287,11.759251676871282,48.447386851865204
0,13.213629327327142,-129.47245984834382,14.120906486483083,-52.48088617952367,0.8944271909999159,116.56505117707789,12.553883861180172,120.65066795705286,11.815244390193545,56.04094018032373
0,10.469001862641921,-136.54815769897797,11.063453348751462,-40.60129464500447,1.3416407864998738,-116.56505117707806,9.602083107326244,125.67640822186199,9.486832980505138,55.30484646876604
0,11.73882447266335,-134.30972280213493,12.214745187681975,-50.31454566994474,0.632455532033677,108.43494882292191,10.917875251164945,118.44292862436335,9.560334722173698,52.65065095535942
0,13.753544997563354,-139.12759170251172,12.82809416865966,-59.036243467926475,0.6000000000000014,0.0,14.958609561052123,119.64986350757559,12.702755606560334,33.43986920578223
0,12.614277624977182,-115.34617594194671,12.317467272130257,-57.60015982608067,3.4525353003264123,169.99202019855866,15.482893786369525,118.55139187296018,12.244182292011175,38.367485384861546
0,15.47384890710776,-116.89623696549339,10.650821564555478,-55.71312302279104,0.1999999999999993,90.0,16.298466185503468,119.39605285494326,12.175385004179539,42.33699923393285
0,11.04536101718726,-121.67546873810922,10.440306508910549,-53.569141879837645,1.612451549659709,-119.74488129694227,8.809086218218097,140.52754015165618,15.388307249337076,62.102728969052386
0,11.636150566231086,-118.76764933884382,10.751744044572488,-71.56505117707799,0.4472135954999563,-26.56505117707799,12.593649193144934,147.3194452566366,18.552627846210896,48.05869757409584
0,11.440279716860074,-143.53076560994813,12.762444906835055,-57.80426606528675,2.2090722034374517,174.80557109226518,9.50157881617576,130.7321066997092,14.855302083767937,43.36342295838328
0,13.0,-120.51023740611558,13.213629327327142,-50.527540151656176,6.723094525588644,-112.75097634278764,15.754364474646385,118.84266013541209,16.15549442140351,58.671307132195835
0,13.682105101189656,-127.8749836510982,13.0384048104053,-48.731396999160445,1.3416407864998738,63.434948822921946,10.667708282475669,120.41108126712537,11.189280584559492,65.72555886556053
0,10.61508360777248,-132.70938995736148,11.759251676871282,-48.447386851865204,3.80525951808809,-93.01278750418334,13.73608386695422,132.04922089099364,13.47145129523913,49.21417852273404
0,14.368020044529448,-128.78436410029735,13.595587519485871,-63.81188930251915,4.651881339845202,-64.5366549381284,14.677874505527019,109.91640599380908,15.047923444781343,66.5014343240479
0,12.625371281669306,-130.50284838533221,13.206059215375344,-35.134193056915635,0.8944271909999159,26.565051177077887,11.04536101718726,137.9356734464212,10.554619841567009,62.949402992913875
0,13.701094846763159,-123.6900675259798,13.591173606425604,-57.01147838636545,0.7211102550927982,56.30993247402038,13.867948658687775,123.23171106797936,12.92749008895385,55.08059798754233
0,10.84066418629412,-119.87599269168943,11.485643212288982,-54.926245506651696,2.12602916254693,131.1859251657096,12.740486646906389,137.5448043798131,12.88875478857442,41.85504253530198
0,14.212670403551895,-129.28940686250039,14.317821063276353,-65.22485943116808,2.0,-90.0,13.416407864998739,116.56505117707799,16.64331697709324,57.264773727892404
0,13.763720427268202,-125.53767779197439,12.191800523302536,-48.990913098429786,1.1999999999999993,-90.0,11.901260437449473,114.8423891054552,11.901260437449473,65.15761089454482
0,12.731064370271639,-133.7269699799433,13.010764773832474,-45.0,3.5608987629529714,-141.84277341263098,11.928118040998758,124.75591255354136,14.187318280774559,49.57392125990087
0,13.213629327327142,-129.47245984834382,12.720062892926277,-53.31027716752419,2.607680962081058,-122.47119229084848,9.486832980505138,124.69515353123394,16.63730747446834,62.81888891452277
0,13.45362404707371,-138.01278750418336,13.45362404707371,-48.012787504183336,3.1622776601683795,-18.43494882292201,16.97056274847714,135.0,12.806248474865697,38.65980825409009
0,13.720058308913996,-120.67728002179645,12.354756169184402,-60.94539590092286,0.1999999999999993,90.0,15.014659503298768,131.76029970389789,15.698407562552324,45.51616422976484
0,13.18938967503804,-130.69553103949204,13.753544997563354,-40.87240829748828,2.6000000000000014,180.0,11.981652640600128,123.4248111826038,11.651609330903607,50.5721978039638
0,11.610340218959996,-137.79270236571327,12.165525060596439,-46.332219853869645,0.8944271909999159,-63.43494882292211,12.521980673998822,116.56505117707799,8.221921916437784,48.94518622903757
0,14.71461858153313,-121.09731288577944,14.132232661543611,-63.0723221489595,1.4560219778561019,74.05460409907718,14.849915824677256,135.54565759341574,17.5931804969994,49.61064931866061
0,13.159027319676786,-133.1523897340054,13.905394636614957,-49.666858371439,4.707440918375929,-102.2647737278924,15.9298462013919,128.88449643371462,16.575886099994776,48.42387124493067
0,10.824047302187845,-106.09081634885219,13.377593206552515,-58.448615051686524,1.1661903789690609,30.96375653207358,16.72602762164406,131.1214754971523,10.486181383134664,55.09750438407529
0,14.7648230602334,-114.82934658814962,13.689411966918081,-64.93253656193951,1.4142135623730936,-98.13010235415595,15.03329637837291,123.05582281155365,17.04699386988803,58.92096036492076
0,11.815244390193545,-123.95905981967628,11.60172400981854,-35.88213724620422,0.632455532033677,161.5650511770781,9.808159868191384,140.79279649503218,11.541230437002806,62.102728969052386
0,12.041594578792294,-122.10625595511783,11.322543883774529,-54.34467190209968,1.4142135623730936,-171.86989764584405,12.214745187681975,140.31454566994475,15.861904047118681,48.0664855011259
0,10.890362712049587,-134.2559407971113,10.742439201596628,-65.82089285331082,2.408318915758458,4.763641690726163,14.007141035914502,133.26429541107163,12.649110640673515,34.69515353123397
0,13.840520221436764,-127.3666694127687,13.242356285797479,-64.98310652189997,1.1661903789690609,-59.03624346792642,13.840520221436764,127.3666694127687,16.773789077009404,50.80672690553158
0,9.848857801796106,-119.16761337957779,10.917875251164945,-61.55707137563665,1.0000000000000013,-143.13010235415592,9.338094023943,136.7357045889284,14.338758663147935,59.858614447924666
0,13.36861997365472,-128.92754359279232,13.701094846763159,-56.30993247402021,2.2627416997969543,45.0,10.607544484940895,134.23610153906998,14.22392350935564,62.35402463626133
0,12.006664815842907,-119.98163936884934,12.006664815842907,-60.01836063115067,1.3999999999999986,-90.0,13.905394636614957,130.333141628561,14.681961721786365,52.19347005529555
0,13.724430771438207,-136.77146974003406,11.151681487560518,-57.449996507806596,2.5999999999999988,-67.38013505195956,9.947864092356712,120.17352002964432,14.92514656544451,57.5876933816488
0,10.707007051459339,-122.79953127261923,10.121264743103996,-52.22431569404534,0.1999999999999993,0.0,9.8812954616285,125.94211187138235,10.394229168149026,59.98163257239092
0,12.907362240210041,-130.6012946450045,11.815244390193545,-56.04094018032373,2.4083189157584606,-48.36646066342979,13.87083270751976,132.6626941408762,14.75127113166862,49.39870535499553
0,12.322337440599489,-125.75388725443676,11.909659944767524,-49.08561677997488,2.154065922853802,68.19859051364817,10.121264743103996,127.77568430595468,10.200000000000001,61.92751306414704
0,14.340153416194681,-129.90788487550105,12.09297316626478,-55.78429786756261,3.4985711369071804,-59.036243467926475,12.93213052826177,129.35175262626473,16.53602128687551,57.84770485871766
0,12.425779653607252,-123.17851165939275,12.649110640673515,-55.30484646876604,0.4472135954999563,-63.43494882292201,12.30447073221762,135.6585431775636,15.03329637837291,56.94417718844634
0,11.879393923933996,-135.0,14.849915824677256,-44.454342406584274,2.7784887978899593,-149.74356283647074,12.08801058900926,141.0440921622411,15.840454538932905,52.69605172201656
0,14.51206394693739,-119.74488129694224,12.369316876852983,-50.90614111377051,2.5298221281347026,71.56505117707796,13.999999999999998,143.13010235415598,15.033296378372908,49.31602751986563
0,11.371895180663596,-124.24903300681196,12.740486646906389,-47.544804379813094,2.12602916254693,131.1859251657096,14.280056022299073,142.96961039432136,13.649908424601245,39.053136946026505
0,13.159027319676785,-114.22774531795417,13.695254652615994,-61.18920625702693,2.0396078054371136,-101.30993247402019,16.86297719858507,123.87853980510964,14.763468427168462,54.37209270857908
0,14.977316181479242,-124.11447294534126,15.40519392932137,-60.43964553531926,0.848528137423859,45.0,16.26407083112958,134.50178838738634,17.875122377203468,49.53777250790665
0,12.876334882255897,-133.1118119932591,11.063453348751462,-49.39870535499553,2.607680962081058,-32.47119229084847,13.44618905117729,120.37912601136834,9.808159868191384,50.79279649503217
0,12.560254774486067,-127.23483398157467,13.059862173851606,-49.96974072811031,2.5612496949731405,-128.6598082540901,11.981652640600128,123.4248111826038,14.098226838861686,58.339248903363405
0,13.905394636614957,-130.333141628561,13.95564401953561,-64.5366549381284,1.7204650534085242,125.5376777919744,13.377593206552515,121.5513849483135,15.138031576133006,43.393997010717754
0,12.47397290361014,-131.09950625761812,11.60172400981854,-54.117862753795784,4.472135954999578,-79.69515353123397,13.152946437965907,118.12373538328882,13.44618905117729,59.62087398863165
0,11.092339699089639,-115.6410058243053,13.146862743635836,-56.79342968491048,4.079215610874228,-101.30993247402021,15.49322432549145,129.23736711340155,15.370100845472681,57.757532160876686
0,13.078226179417452,-113.4286928087454,14.086873322352266,-51.34019174590991,3.0066592756745814,93.81407483429034,12.93213052826177,129.35175262626473,11.092339699089639,64.3589941756947
0,11.317243480636087,-133.56790381583536,12.323960402403117,-48.289242678491824,3.2984845004941277,-104.0362434679265,12.258874336577565,118.23744553816725,11.59655121145938,57.68038349181983
0,12.354756169184402,-119.05460409907714,11.909659944767524,-40.91438322002512,2.6907248094147422,-138.01278750418334,12.870120434556934,134.37040139158975,13.763720427268202,54.46232220802562
0,10.065783625729294,-110.9557767306322,11.292475370794481,-67.06789956241022,3.4525353003264123,-100.00797980144137,15.840454538932905,127.30394827798344,14.16756859873987,48.433630362450536
0,14.977316181479242,-124.11447294534126,14.543727170158274,-58.495733280795804,1.708800749063508,69.44395478041652,15.984992962150468,121.70142966950571,12.88875478857442,48.14495746469803
0,15.085091978506462,-96.08852815419517,13.6,-61.92751306414704,2.0396078054371136,78.69006752597983,15.315351775261318,139.23639479905884,16.30828010551695,66.89367314172844
0,11.485643212288982,-125.07375449334832,11.879393923933996,-45.0,5.993329625508679,-115.70995378081129,12.880993750483697,115.76932762433871,13.248396129343355,61.11341823308929
0,12.0,-126.86989764584402,11.216059914247964,-58.86102756302115,1.0000000000000013,-36.86989764584406,15.440207252495025,126.57303097851934,12.280065146407,37.05652818940958
0,11.40175425099138,-127.8749836510982,15.231546211727817,-66.80140948635182,3.1622776601683795,71.56505117707799,13.601470508735444,126.02737338510362,12.041594578792296,48.36646066342981
0,13.45362404707371,-101.14288985833932,14.601369798755183,-76.53479190518831,1.612451549659709,29.744881296942275,15.754364474646385,118.84266013541209,13.892443989449806,67.1263348093733
0,10.401922899156673,-142.02839623894963,11.497825881443848,-40.060784457873794,0.632455532033677,108.43494882292191,9.055385138137417,133.21008939175394,8.78635305459552,48.69138598645128
0,10.295630140986999,-114.07549825507883,13.813037319865606,-55.619655276155136,0.4472135954999563,-116.56505117707799,14.007141035914502,136.73570458892837,13.44618905117729,59.62087398863165
0,12.806248474865697,-128.6598082540901,13.601470508735444,-53.97262661489639,4.123105625617661,-104.0362434679265,15.264337522473747,121.60750224624891,15.0,53.13010235415598
0,13.0384048104053,-131.26860300083956,13.091982279242513,-55.5816355209438,5.234500931320961,-133.45184230102205,13.978555004005242,109.21267181718564,14.62190138114739,49.99374398582339
0,12.36931687685298,-104.0362434679265,11.180339887498949,-63.43494882292201,3.1622776601683795,71.56505117707799,15.0,126.86989764584402,9.219544457292887,49.39870535499554
0,13.280060240827224,-127.04247477308287,13.280060240827224,-52.95752522691714,2.0880613017821106,-163.30075576600635,12.343419299367577,130.39990433373674,15.9298462013919,51.115503566285405
0,13.45362404707371,-131.98721249581666,9.219544457292887,-49.39870535499554,2.23606797749979,-63.43494882292201,9.433981132056603,122.0053832080835,13.038404810405298,57.528807709151515
0,10.824047302187848,-117.51200262385144,11.771151175649731,-80.21759296819272,2.5999999999999988,67.38013505195956,11.651609330903607,140.57219780396383,15.84171707865028,46.02303018866783
0,11.216059914247962,-129.9363831469699,10.19803902718557,-48.179830119864235,5.3851648071345055,-58.671307132195835,16.031219541881395,139.5537679791586,14.289856542317,46.70135460532612
0,11.371895180663596,-124.24903300681196,12.740486646906389,-47.544804379813094,0.565685424949236,-135.0,12.121056059601408,127.62623363866976,11.113955191559846,59.74356283647073
0,13.815932831336436,-112.10944834375167,15.895911424010894,-68.60018986791778,1.9697715603592219,-66.03751102542182,19.143667360252582,122.19573393471326,15.864425612041552,56.309932474020215
0,15.379206741571554,-110.55604521958347,15.116877984557526,-72.28420729362306,2.668332812825269,12.994616791916528,19.076687343456673,119.52136183458164,13.867948658687775,56.768288932020646
0,12.536347155371853,-123.94358701975182,13.926952286842946,-54.94057303311302,3.124099870362661,-129.8055710922652,15.315351775261318,130.76360520094116,16.72602762164406,48.87852450284771
0,13.213629327327142,-129.47245984834382,12.720062892926277,-53.31027716752419,2.607680962081058,-122.47119229084848,9.486832980505138,124.69515353123394,16.63730747446834,62.81888891452277
0,13.805795884337854,-128.53018001482684,12.165525060596439,-46.332219853869645,2.5298221281347026,-18.43494882292204,14.710540438746635,136.10170611520638,13.213629327327142,50.527540151656176
0,12.021647141718974,-135.6740368979845,11.879393923933996,-45.0,1.4560219778561019,-15.945395900922817,11.649892703368561,145.4914770123316,13.524792050157371,51.604835496753985
0,11.244554237496478,-128.50065372034544,12.043255373859678,-54.46232220802562,1.8000000000000007,-90.0,11.35957745693034,116.1139126302907,11.35957745693034,63.8860873697093
0,11.963277142990542,-128.21102542556122,13.172699040060088,-59.93141717813754,2.7784887978899593,-120.25643716352927,13.248396129343355,118.88658176691072,14.440221604947759,53.44752724790847
0,12.453112060846477,-119.85901616492308,11.759251676871282,-48.447386851865204,1.4422205101855956,-146.30993247402017,11.59655121145938,135.0,14.480331487918361,57.40741852740074
0,11.766052864066182,-121.7989128242944,12.93213052826177,-58.27639704231598,1.5620499351813304,-140.19442890773482,14.860686390607938,118.97970769792877,11.909659944767524,49.08561677997488
0,12.88875478857442,-131.855042535302,12.121056059601408,-52.373766361330226,2.4738633753705956,104.03624346792652,10.941663493271943,120.78414652632647,10.4651803615609,45.0
0,11.811858448186719,-118.30075576600639,12.2196562963121,-68.89516141507036,0.848528137423859,135.0,10.748023074035524,135.0,16.53239244634605,55.34868408799548
0,12.244182292011175,-141.6325146151385,13.346160496562298,-70.75047412731828,3.3941125496954263,45.0,10.607544484940895,135.76389846093,14.707821048680186,45.0
0,10.764757312638311,-125.16643603579287,14.989329538041387,-58.642914775990064,0.8246211251235326,-104.03624346792643,10.182337649086284,135.0,16.2689889052762,69.11419853930697
0,13.649908424601245,-129.0531369460265,11.537764081484767,-56.30993247402022,3.0528675044947517,-148.3924977537511,13.605881081355959,114.30454926593671,14.018559127100044,42.10873040377944
0,16.560193235587562,-127.14668669802178,16.298466185503468,-60.60394714505675,2.9732137494637016,109.65382405805332,14.25622670975739,124.13594007791228,16.877203559831827,49.32506043473846
0,13.823168956501979,-121.3902681041878,14.720054347725759,-53.28579702395375,5.6462376853972405,112.93210043758977,15.148597294799277,137.67542665602917,14.369411957348847,34.79602627826832
0,13.32816566523691,-115.79602649449996,16.523922052587878,-51.881723630636955,2.6907248094147422,-131.98721249581666,16.900887550658396,129.71875937155488,16.224672569885655,59.641884541233374
0,10.562196741208714,-108.77803322244553,9.693296652842108,-68.19859051364818,2.4413111231467397,124.99202019855863,13.753544997563354,139.12759170251172,14.09113196304683,34.59228868750994
0,11.317243480636087,-136.43209618416464,16.74753713236666,-49.84400037508069,3.4176014981270115,110.55604521958347,12.323960402403117,138.28924267849183,12.061509026651681,49.707852244372226
0,11.462983904725679,-137.12109639666144,13.061393493804557,-64.61209370890407,1.843908891458576,139.3987053549955,10.667708282475669,120.41108126712537,13.29661611087573,43.7811247648687
0,12.963024338479041,-128.10757687751487,13.763720427268202,-54.46232220802562,3.3526109228480414,-72.64597536373867,13.440238093129155,126.52885536698516,15.47384890710776,63.10376303450663
0,12.107848694132247,-120.80144597613685,12.425779653607252,-56.82148834060725,3.25576411921994,-132.51044707800085,14.205632685663812,125.25635871296284,15.185519418182574,49.80795396303048
0,11.815244390193545,-123.95905981967628,11.497825881443848,-49.939215542126206,2.9999999999999996,-36.86989764584405,17.140595088852663,124.06090881680785,8.910667763978184,44.09061955080086
0,14.280056022299073,-127.03038960567865,12.606347607455538,-48.21548399174821,1.5231546211727809,23.19859051364826,13.867948658687775,123.23171106797936,10.720074626605918,53.3438915840331
0,17.18254928699464,-129.8055710922652,11.35957745693034,-63.8860873697093,2.154065922853802,21.801409486351833,15.969971822141703,112.06789956241022,12.682271089990152,37.95423087513252
0,13.423859355639868,-118.47420361007437,13.805795884337854,-51.469819985173174,4.4045431091090474,-140.52754015165615,14.268847185389573,121.23921488820876,15.754364474646383,56.915147071265025
0,13.423859355639868,-114.65589874408161,13.87083270751976,-47.33730585912382,2.863564212655272,102.09475707701213,11.815244390193545,123.95905981967628,10.373041983911952,70.86635679409453
0,12.612692020342049,-117.37770277133174,10.690182411914213,-72.58202920779718,4.36806593356831,-74.05460409907715,16.74753713236666,130.15599962491933,17.682759965570984,46.37483478056941
0,15.138031576133006,-136.60600298928227,13.926952286842946,-54.94057303311302,3.0594117081556713,11.30993247402024,11.72006825918689,115.25316339457389,11.72006825918689,64.74683660542613
0,11.806777714516352,-128.81138403675837,12.149074038789953,-57.0947570770121,4.494441010848846,-69.14554196042164,12.976902558006667,114.59011716619601,12.664912159190052,68.70264595096623
0,12.310970717209914,-133.02506598911805,11.461239025515523,-60.75117366345303,2.0396078054371136,-101.30993247402019,13.6,118.07248693585296,13.159027319676786,43.152389734005396
0,13.280060240827224,-127.04247477308287,13.862178760930766,-43.83086067209259,3.9698866482558426,-139.08561677997488,13.12097557348538,127.56859202882751,15.321879780235843,54.027612950715096
0,13.905394636614957,-130.333141628561,13.059862173851608,-62.650124219930134,3.9698866482558426,-139.08561677997488,14.302447343024898,110.46227152342222,15.84171707865028,46.02303018866783
0,12.310970717209914,-133.02506598911805,11.981652640600128,-56.575188817396196,2.7856776554368254,21.037511025421804,13.6,118.07248693585296,8.207313811473277,46.974934010881974
0,12.876334882255897,-133.1118119932591,12.649110640673515,-55.30484646876604,1.6124515496597112,82.87498365109823,10.733126291998992,116.56505117707799,10.601886624558858,54.211026540816675
0,13.29661611087573,-133.7811247648687,12.593649193144934,-57.319445256636605,1.7888543819998333,-63.43494882292201,14.042791745233567,125.72739822279969,14.289856542317,46.70135460532612
0,11.462983904725679,-137.12109639666144,11.610340218959996,-42.20729763428672,0.8944271909999159,-116.56505117707789,11.04536101718726,132.06432655357884,11.180339887498949,47.17474411461005
0,10.19803902718557,-131.82016988013578,11.216059914247962,-50.0636168530301,1.0000000000000013,-143.13010235415592,10.08959860450355,140.63068275763527,13.243866504914642,51.74557964748282
0,12.206555615733702,-124.99202019855868,15.231546211727817,-66.80140948635182,1.0,180.0,16.64331697709324,122.73522627210761,14.866068747318506,42.27368900609373
